2022  7 19 16 15 27.390  166.6780021   69.1028513  321.7873427   -2.8103571   1012.724    814.214           30563.236             100.298        11        20   136.054520    17.658842    18.250    1     43683      10.485
2022  7 19 16 15 32.190  166.6767546   69.1019506  321.8077091   -2.8109165   1012.802    814.257           29500.873              97.733        11        20   136.054199    17.659092    18.450    1     43683      10.673
2022  7 19 16 15 36.990  166.6772086   69.1013328  321.8274829   -2.8113823   1012.794    814.196           29563.112              96.397        11        20   136.053940    17.659292    18.410    1     43683      10.398
2022  7 19 16 15 41.790  166.6765545   69.1007092  321.8475820   -2.8117134   1012.908    814.069           30861.386              94.347        11        20   136.053619    17.659546    18.420    1     43683      10.558
2022  7 19 16 15 46.590  166.6758157   69.0995410  321.8678308   -2.8125715   1013.023    814.138           29482.876              90.976        11        20   136.053299    17.659798    18.470    1     43683      10.324
2022  7 19 16 15 51.390  166.6792321   69.0991151  321.8864839   -2.8130300   1013.050    814.664           19783.516              74.345        11        20   136.052994    17.660049    18.440    1     43683      10.849
2022  7 19 16 15 56.190  166.6739619   69.0983159  321.9082304   -2.8131707   1013.054    813.857           28205.512              94.214        11        20   136.052673    17.660305    18.410    1     43683      10.651
2022  7 19 16 16  0.990  166.6749669   69.0979198  321.9277636   -2.8134651   1013.538    814.167           29574.932              91.522        11        20   136.052414    17.660503    18.580    1     43683      10.693
2022  7 19 16 16  5.790  166.6753563   69.0975749  321.9474390   -2.8136096   1013.484    814.510           28977.668              90.741        11        20   136.052094    17.660753    18.630    1     43683      10.362
2022  7 19 16 16 10.590  166.6742041   69.0968789  321.9677277   -2.8139745   1013.433    813.948           27630.382              87.485        11        20   136.051773    17.661005    18.540    1     43683      10.400
2022  7 19 16 16 15.390  166.6731796   69.0959922  321.9880146   -2.8145375   1013.685    814.024           29138.786              92.887        11        20   136.051453    17.661255    18.550    1     43683       9.982
2022  7 19 16 16 20.190  166.6721233   69.0954677  322.0082323   -2.8147424   1013.634    814.190           29647.512              97.736        11        20   136.051132    17.661507    18.660    1     43683      10.529
2022  7 19 16 16 24.990  166.6727530   69.0945119  322.0280338   -2.8155517   1013.812    814.010           29535.327              91.278        11        20   136.050888    17.661707    18.700    1     43683      10.006
2022  7 19 16 16 29.790  166.6715888   69.0935768  322.0483800   -2.8161488   1013.885    814.274           28613.726              89.173        11        20   136.050568    17.661959    18.770    1     43683      10.562
2022  7 19 16 16 34.590  166.6708246   69.0930571  322.0684949   -2.8163709   1013.858    813.995           28567.719              89.472        11        20   136.050247    17.662212    18.600    1     43683       9.678
2022  7 19 16 16 39.390  166.6707824   69.0921858  322.0884360   -2.8169933   1014.125    813.981           29369.056              90.797        11        20   136.049927    17.662464    18.710    1     43683      10.424
2022  7 19 16 16 44.190  166.6694420   69.0915961  322.1087671   -2.8172378   1013.944    814.029           28212.534              89.198        11        20   136.049606    17.662718    18.740    1     43683      10.534
2022  7 19 16 16 48.990  166.6703177   69.0908322  322.1284409   -2.8178789   1014.252    813.911           28126.358              87.732        11        20   136.049362    17.662918    18.750    1     43683      10.677
2022  7 19 16 16 53.790  166.6681034   69.0899944  322.1491320   -2.8182991   1014.205    814.003           29441.740              90.713        11        20   136.049042    17.663170    18.800    1     43683      10.349
2022  7 19 16 16 58.590  166.6685280   69.0897621  322.1687696   -2.8183324   1014.314    814.026           28385.269              89.844        11        20   136.048721    17.663424    18.880    1     43683      10.429
2022  7 19 16 17 17.791  166.6671919   69.0870119  322.2488747   -2.8200604   1014.697    813.937           24931.494              96.052        14        19   136.047531    17.664385    18.990    1     43683      10.302
2022  7 19 16 17 17.791  166.1253563   64.5326685  323.4806738   -7.2112079    105.268    674.000            1331.494              21.645        14        19   136.047531    17.664385    18.990    1     43683       7.381
2022  7 19 16 17 27.391  166.6653199   69.0856040  322.2893063   -2.8208419   1014.780    813.949           29402.154              93.127        14        19   136.046890    17.664886    18.870    1     43683      10.343
2022  7 19 16 17 32.191  166.6655119   69.0846326  322.3092027   -2.8215842   1014.891    813.772           28170.198              90.572        14        19   136.046585    17.665134    18.950    1     43683      10.315
2022  7 19 16 17 36.991  166.6621935   69.0831640  322.3304786   -2.8225864   1014.907    813.692           11478.010              53.820        14        19   136.046326    17.665333    18.980    1     43683      10.578
2022  7 19 16 17 41.791  166.6641658   69.0832377  322.3495092   -2.8224458   1015.089    813.792           27141.905              85.947        14        19   136.046005    17.665583    19.040    1     43683      10.169
2022  7 19 16 17 46.591  166.6639480   69.0826307  322.3694539   -2.8228005   1015.212    813.881           27865.336              87.462        14        19   136.045685    17.665831    19.360    1     43683      10.196
2022  7 19 16 17 51.391  166.6637826   69.0819608  322.3893930   -2.8232226   1015.220    813.898           28204.856              90.677        14        19   136.045364    17.666077    19.790    1     43683      10.200
2022  7 19 16 17 56.191  166.6623926   69.0817655  322.4096563   -2.8230838   1015.529    813.832           27072.002              88.410        14        19   136.045044    17.666325    20.220    1     43683      10.799
2022  7 19 16 18  0.991  166.6625505   69.0810145  322.4295776   -2.8236562   1015.411    813.705           27148.410              85.538        14        19   136.044800    17.666525    20.260    1     43683      10.602
2022  7 19 16 18  5.791  166.6613061   69.0801674  322.4499320   -2.8241649   1015.771    813.675           27671.471              90.171        14        19   136.044479    17.666773    20.590    1     43683      10.573
2022  7 19 16 18 10.591  166.6619744   69.0797032  322.4695362   -2.8244513   1015.672    813.857           27111.465              89.631        14        19   136.044159    17.667019    20.880    1     43683      10.648
