2022  7 17  9 27 53.951  226.4359464   74.2288145  215.3108097   -0.7676522   1069.055   1156.468            2619.777              30.384         6         6   149.794205    10.127196    20.850    1     43683      11.506
2022  7 17  9 27 56.951  226.4328821   74.2302457  215.3247201   -0.7671812   1068.964   1156.044            2648.542              29.597         6         6   149.793976    10.127277    20.780    1     43683      10.924
2022  7 17  9 28  5.951  226.4325104   74.2296985  215.3613008   -0.7674436   1069.060   1156.419            2353.576              28.188         6         6   149.793274    10.127520    20.910    1     43683      11.384
2022  7 17  9 28 17.951  226.4270659   74.2316256  215.4129339   -0.7668928   1069.676   1156.008            2706.007              29.798         6         6   149.792358    10.127846    20.650    1     43683      11.472
2022  7 17  9 28 20.951  226.4290924   74.2307597  215.4242362   -0.7670414   1069.052   1156.361            2757.458              30.130         6         6   149.792130    10.127927    20.920    1     43683      11.414
2022  7 17  9 28 23.951  226.4307473   74.2308532  215.4362934   -0.7665906   1069.037   1156.647            2111.268              27.053         6         6   149.791901    10.128008    20.980    1     43683      10.527
2022  7 17  9 29  2.951  226.4191235   74.2341642  215.6008087   -0.7656348   1069.124   1156.275            2893.959              30.801         7         6   149.788895    10.129122    20.990    1     43683      10.722
2022  7 17  9 29  5.951  226.4193364   74.2338631  215.6128584   -0.7657382   1069.077   1156.373            2171.784              27.370         7         6   149.788666    10.129205    21.040    1     43683       9.843
2022  7 17  9 29 17.951  226.4122665   74.2360028  215.6649523   -0.7653514   1069.429   1156.014            2702.804              29.909         7         6   149.787750    10.129533    21.020    1     43683      11.498
2022  7 17  9 29 20.951  226.4147700   74.2352579  215.6762344   -0.7653271   1069.071   1156.272            2185.978              27.485         7         6   149.787506    10.129610    21.070    1     43683      11.478
2022  7 17  9 29 32.952  226.4118452   74.2362296  215.7266948   -0.7649617   1069.160   1156.209            2681.865              29.887         7         6   149.786575    10.129930    20.940    1     43683      11.114
2022  7 17  9 29 50.952  226.4073260   74.2383972  215.8029195   -0.7639519   1069.363   1156.051            3150.615              32.113         7         6   149.785187    10.130400    20.930    1     43683      11.473
2022  7 17  9 34  5.953  226.3522746   74.2567372  216.8722719   -0.7561905   1072.397   1167.156            2634.343              29.873         4        19   149.765564    10.137440    21.280    1     43683      11.073
2022  7 17  9 34  8.953  226.3524422   74.2576947  216.8852134   -0.7554223   1072.861   1167.237            3006.633              32.237         4        19   149.765320    10.137522    21.280    1     43683      11.216
2022  7 17  9 34 11.953  226.3515348   74.2576704  216.8976738   -0.7555503   1072.691   1167.200            2792.003              31.302         4        19   149.765091    10.137604    21.300    1     43683       9.587
2022  7 17  9 34 14.953  226.3525467   74.2581293  216.9101140   -0.7549693   1072.926   1167.378            3072.874              32.493         4        19   149.764862    10.137685    21.290    1     43683      11.205
2022  7 17  9 34 17.953  226.3547088   74.2583312  216.9221521   -0.7543457   1072.822   1167.634            2859.300              31.625         4        19   149.764633    10.137766    21.240    1     43683      11.199
2022  7 17  9 34 20.953  226.3551619   74.2581297  216.9342274   -0.7543356   1072.638   1167.796            3013.017              32.273         4        19   149.764404    10.137847    21.420    1     43683      11.236
2022  7 17  9 34 23.953  226.3560958   74.2585002  216.9466045   -0.7538335   1072.744   1167.961            2967.656              31.436         4        19   149.764160    10.137926    21.530    1     43683      11.212
2022  7 17  9 34 26.953  226.3489826   74.2582138  216.9600580   -0.7553452   1072.500   1167.302            2971.543              32.154         4        19   149.763931    10.138009    21.290    1     43683      11.132
2022  7 17  9 34 29.953  226.3472358   74.2589643  216.9732309   -0.7550896   1072.909   1167.070            3046.811              31.745         4        19   149.763702    10.138094    21.200    1     43683      11.307
2022  7 17  9 34 32.953  226.3529042   74.2591112  216.9845640   -0.7538233   1072.875   1167.816            2660.482              29.881         4        19   149.763474    10.138178    21.160    1     43683      11.042
2022  7 17  9 34 35.953  226.3495278   74.2591025  216.9975051   -0.7544152   1072.500   1167.533            3081.688              32.592         4        19   149.763245    10.138263    21.470    1     43683      11.230
2022  7 17  9 34 38.953  226.3446805   74.2617346  217.0126095   -0.7534386   1073.247   1167.055            5443.546              42.708         4        19   149.763016    10.138350    21.280    1     43683      11.183
2022  7 17  9 34 41.953  226.3546809   74.2592893  217.0212690   -0.7531511   1072.893   1167.759            5355.430              42.383         4        19   149.762787    10.138434    21.390    1     43683      11.138
2022  7 17  9 34 44.953  226.3474039   74.2600348  217.0354898   -0.7539711   1072.774   1167.586            2972.837              32.103         4        19   149.762558    10.138517    21.290    1     43683      10.941
2022  7 17  9 34 47.953  226.3451134   74.2599480  217.0481537   -0.7544086   1072.498   1167.336            2809.079              31.403         4        19   149.762314    10.138601    21.320    1     43683      10.862
2022  7 17  9 34 50.953  226.3427226   74.2606622  217.0614230   -0.7543011   1072.873   1167.082            2873.997              30.880         4        19   149.762085    10.138688    21.440    1     43683      11.190
2022  7 17  9 34 56.953  226.3440919   74.2613786  217.0862842   -0.7533990   1072.981   1167.438            2617.740              30.588         4        19   149.761627    10.138858    21.380    1     43683      11.213
2022  7 17  9 34 59.953  226.3425030   74.2610765  217.0986761   -0.7538536   1072.659   1167.408            3048.151              32.417         4        19   149.761398    10.138940    21.360    1     43683      11.244
2022  7 17  9 35  2.953  226.3388105   74.2614802  217.1119715   -0.7542164   1072.768   1167.022            3064.660              32.506         4        19   149.761169    10.139026    21.290    1     43683      11.177
